date,spx,dax
16/12/2005,1267.319946,5353.660156
19/12/2005,1259.920044,5350.180176
20/12/2005,1259.619995,5356.600098
21/12/2005,1262.790039,5397.22998
22/12/2005,1268.119995,5398.279785
23/12/2005,1268.660034,5419.049805
27/12/2005,1256.540039,5444.839844
28/12/2005,1258.170044,5447.149902
29/12/2005,1254.420044,5458.580078
30/12/2005,1248.290039,5408.259766
03/01/2006,1268.800049,5460.680176
04/01/2006,1273.459961,5523.620117
05/01/2006,1273.47998,5516.529785
06/01/2006,1285.449951,5536.319824
09/01/2006,1290.150024,5537.109863
10/01/2006,1289.689941,5494.709961
11/01/2006,1294.180054,5532.890137
12/01/2006,1286.060059,5542.129883
13/01/2006,1287.609985,5483.089844
17/01/2006,1282.930054,5460.160156
18/01/2006,1277.930054,5395.609863
19/01/2006,1285.040039,5430.839844
20/01/2006,1261.48999,5349.02002
23/01/2006,1263.819946,5348.720215
24/01/2006,1266.859985,5334.299805
25/01/2006,1264.680054,5427.089844
26/01/2006,1273.829956,5548.910156
27/01/2006,1283.719971,5647.419922
30/01/2006,1285.189941,5660.029785
31/01/2006,1280.079956,5674.149902
01/02/2006,1282.459961,5726.529785
02/02/2006,1270.839966,5649.600098
03/02/2006,1264.030029,5657.120117
06/02/2006,1265.02002,5666.779785
07/02/2006,1254.780029,5672.919922
08/02/2006,1265.650024,5666.410156
09/02/2006,1263.780029,5743.680176
10/02/2006,1266.98999,5701.470215
13/02/2006,1262.859985,5756.330078
14/02/2006,1275.530029,5763.399902
15/02/2006,1280,5764.370117
16/02/2006,1289.380005,5789.25
17/02/2006,1287.23999,5795.47998
21/02/2006,1283.030029,5801.040039
22/02/2006,1292.670044,5862.060059
23/02/2006,1287.790039,5857.879883
24/02/2006,1289.430054,5870.790039
27/02/2006,1294.119995,5915.149902
28/02/2006,1280.660034,5796.040039
01/03/2006,1291.23999,5866.609863
02/03/2006,1289.140015,5783.490234
03/03/2006,1287.22998,5721.459961
06/03/2006,1278.26001,5754.060059
07/03/2006,1275.880005,5739.279785
08/03/2006,1278.469971,5673.359863
09/03/2006,1272.22998,5732.220215
10/03/2006,1281.420044,5804.919922
13/03/2006,1284.130005,5855.160156
14/03/2006,1297.47998,5870.879883
15/03/2006,1303.02002,5898.47998
16/03/2006,1305.329956,5897.790039
17/03/2006,1307.25,5882.379883
20/03/2006,1305.079956,5902.790039
21/03/2006,1297.22998,5911.859863
22/03/2006,1305.040039,5932.310059
23/03/2006,1301.670044,5947.109863
24/03/2006,1302.949951,5973.140137
27/03/2006,1301.609985,5912.259766
28/03/2006,1293.22998,5890.629883
29/03/2006,1302.890015,5914.779785
30/03/2006,1300.25,5984.189941
31/03/2006,1294.869995,5970.080078
03/04/2006,1297.810059,6024.049805
04/04/2006,1305.930054,6013.850098
05/04/2006,1311.560059,6029.200195
06/04/2006,1309.040039,6031.390137
07/04/2006,1295.5,5952.919922
10/04/2006,1296.619995,6003.399902
11/04/2006,1286.569946,5908.470215
12/04/2006,1288.119995,5901.25
13/04/2006,1289.119995,5918.569824
18/04/2006,1307.280029,5902.580078
19/04/2006,1309.930054,5993.759766
20/04/2006,1311.459961,6063.279785
21/04/2006,1311.280029,6094.75
24/04/2006,1308.109985,6079.089844
25/04/2006,1301.73999,6078.799805
26/04/2006,1305.410034,6107.120117
27/04/2006,1309.719971,6067.740234
28/04/2006,1310.609985,6009.890137
02/05/2006,1313.209961,6051.290039
03/05/2006,1308.119995,5968.959961
04/05/2006,1312.25,6039.319824
05/05/2006,1325.76001,6113.290039
08/05/2006,1324.660034,6127.97998
09/05/2006,1325.140015,6140.720215
10/05/2006,1322.849976,6118.379883
11/05/2006,1305.920044,6054.720215
12/05/2006,1291.23999,5916.279785
15/05/2006,1294.5,5857.029785
16/05/2006,1292.079956,5851.919922
17/05/2006,1270.319946,5652.720215
18/05/2006,1261.810059,5666.069824
19/05/2006,1267.030029,5672.279785
22/05/2006,1262.069946,5546.240234
23/05/2006,1256.579956,5678.490234
24/05/2006,1258.569946,5587.22998
25/05/2006,1272.880005,5706.060059
26/05/2006,1280.160034,5788.359863
30/05/2006,1259.869995,5622.430176
31/05/2006,1270.089966,5692.859863
01/06/2006,1285.709961,5707.589844
02/06/2006,1288.219971,5687.040039
05/06/2006,1265.290039,5621.189941
06/06/2006,1263.849976,5502.810059
07/06/2006,1256.150024,5543.930176
08/06/2006,1257.930054,5383.279785
09/06/2006,1252.300049,5464.080078
12/06/2006,1237.439941,5395.549805
13/06/2006,1223.689941,5292.140137
14/06/2006,1230.040039,5305.990234
15/06/2006,1256.160034,5422.220215
16/06/2006,1251.540039,5376.009766
19/06/2006,1240.130005,5439.22998
20/06/2006,1240.119995,5493.609863
21/06/2006,1252.199951,5503.410156
22/06/2006,1245.599976,5533.419922
23/06/2006,1244.5,5529.740234
26/06/2006,1250.560059,5514.629883
27/06/2006,1239.199951,5459.149902
28/06/2006,1246,5456.870117
29/06/2006,1272.869995,5581.669922
30/06/2006,1270.199951,5683.310059
03/07/2006,1280.189941,5712.689941
05/07/2006,1270.910034,5625.629883
06/07/2006,1274.079956,5695.470215
07/07/2006,1265.47998,5681.850098
10/07/2006,1267.339966,5706.319824
11/07/2006,1272.430054,5616.040039
12/07/2006,1258.599976,5637.819824
13/07/2006,1242.280029,5527.290039
14/07/2006,1236.199951,5422.220215
17/07/2006,1234.48999,5416.959961
18/07/2006,1236.859985,5396.850098
19/07/2006,1259.810059,5539.290039
20/07/2006,1249.130005,5545.819824
21/07/2006,1240.290039,5451.009766
24/07/2006,1260.910034,5578.049805
25/07/2006,1268.880005,5565.759766
26/07/2006,1268.400024,5583.100098
27/07/2006,1263.199951,5659.069824
28/07/2006,1278.550049,5705.419922
31/07/2006,1276.660034,5681.970215
01/08/2006,1270.920044,5596.740234
02/08/2006,1277.410034,5680.819824
03/08/2006,1280.27002,5640.029785
04/08/2006,1279.359985,5723.029785
07/08/2006,1275.77002,5626.669922
08/08/2006,1271.47998,5651.919922
09/08/2006,1265.949951,5702.810059
10/08/2006,1271.810059,5630.959961
11/08/2006,1266.73999,5628.370117
14/08/2006,1268.209961,5692
15/08/2006,1285.579956,5776.799805
16/08/2006,1295.430054,5812.939941
17/08/2006,1297.47998,5833.509766
18/08/2006,1302.300049,5817.02002
21/08/2006,1297.52002,5794.830078
22/08/2006,1298.819946,5818.410156
23/08/2006,1292.98999,5775.540039
24/08/2006,1296.060059,5814.080078
25/08/2006,1295.089966,5811.470215
28/08/2006,1301.780029,5854.990234
29/08/2006,1304.280029,5847.02002
30/08/2006,1305.369995,5867.529785
31/08/2006,1303.819946,5859.569824
01/09/2006,1311.01001,5876.540039
05/09/2006,1313.25,5884.069824
06/09/2006,1300.26001,5813.060059
07/09/2006,1294.02002,5773.720215
08/09/2006,1298.920044,5795.259766
11/09/2006,1299.540039,5798.459961
12/09/2006,1313,5873.850098
13/09/2006,1318.069946,5906.120117
14/09/2006,1316.280029,5907.370117
15/09/2006,1319.660034,5937.870117
18/09/2006,1321.180054,5926.330078
19/09/2006,1317.640015,5873.459961
20/09/2006,1325.180054,5954.379883
21/09/2006,1318.030029,5962.029785
22/09/2006,1314.780029,5883.319824
25/09/2006,1326.369995,5901.660156
26/09/2006,1336.349976,5960.629883
27/09/2006,1336.589966,5989.709961
28/09/2006,1338.880005,5989.160156
29/09/2006,1335.849976,6004.330078
02/10/2006,1331.319946,5999.459961
03/10/2006,1334.109985,5992.220215
04/10/2006,1350.199951,6046.370117
05/10/2006,1353.219971,6075.279785
06/10/2006,1349.589966,6085.819824
09/10/2006,1350.660034,6084.399902
10/10/2006,1353.420044,6117.709961
11/10/2006,1349.949951,6119.450195
12/10/2006,1362.829956,6160.279785
13/10/2006,1365.619995,6173.680176
16/10/2006,1369.060059,6186.540039
17/10/2006,1364.050049,6115.100098
18/10/2006,1365.800049,6182.779785
19/10/2006,1366.959961,6177.419922
20/10/2006,1368.599976,6202.819824
23/10/2006,1377.02002,6242.910156
24/10/2006,1377.380005,6247.52002
25/10/2006,1382.219971,6264.919922
26/10/2006,1389.079956,6284.189941
27/10/2006,1377.339966,6262.540039
30/10/2006,1377.930054,6258.189941
31/10/2006,1377.939941,6268.919922
01/11/2006,1367.810059,6291.899902
02/11/2006,1367.339966,6223.330078
03/11/2006,1364.300049,6241.149902
06/11/2006,1379.780029,6330.649902
07/11/2006,1382.839966,6361.959961
08/11/2006,1385.719971,6349.259766
09/11/2006,1378.329956,6358.680176
10/11/2006,1380.900024,6357.77002
13/11/2006,1384.420044,6393.72998
14/11/2006,1393.219971,6387.379883
15/11/2006,1396.569946,6430.890137
16/11/2006,1399.76001,6443.02002
17/11/2006,1401.199951,6412.359863
20/11/2006,1400.5,6452.330078
21/11/2006,1402.810059,6460.390137
22/11/2006,1406.089966,6476.129883
24/11/2006,1400.949951,6411.959961
27/11/2006,1381.959961,6298.169922
28/11/2006,1386.719971,6281.680176
29/11/2006,1399.47998,6363.799805
30/11/2006,1400.630005,6309.189941
01/12/2006,1396.709961,6241.129883
04/12/2006,1409.119995,6295.22998
05/12/2006,1414.76001,6372.799805
06/12/2006,1412.900024,6369.509766
07/12/2006,1407.290039,6413.029785
08/12/2006,1409.839966,6427.410156
11/12/2006,1413.040039,6469.419922
12/12/2006,1411.560059,6476.169922
13/12/2006,1413.209961,6520.77002
14/12/2006,1425.48999,6552.580078
15/12/2006,1427.089966,6588.830078
18/12/2006,1422.47998,6597.25
19/12/2006,1425.550049,6553.509766
20/12/2006,1423.530029,6586.910156
21/12/2006,1418.300049,6573.959961
22/12/2006,1410.76001,6503.129883
27/12/2006,1426.839966,6608.859863
28/12/2006,1424.72998,6611.810059
29/12/2006,1418.300049,6596.919922
03/01/2007,1416.599976,6691.319824
04/01/2007,1418.339966,6674.399902
05/01/2007,1409.709961,6593.089844
08/01/2007,1412.839966,6607.589844
09/01/2007,1412.109985,6614.370117
10/01/2007,1414.849976,6566.560059
11/01/2007,1423.819946,6687.299805
12/01/2007,1430.72998,6705.169922
16/01/2007,1431.900024,6716.819824
17/01/2007,1430.619995,6701.700195
18/01/2007,1426.369995,6689.620117
19/01/2007,1430.5,6747.169922
22/01/2007,1422.949951,6687.310059
23/01/2007,1427.98999,6678.930176
24/01/2007,1440.130005,6748.370117
25/01/2007,1423.900024,6719.580078
26/01/2007,1422.180054,6690.339844
29/01/2007,1420.619995,6726.009766
30/01/2007,1428.819946,6788.22998
31/01/2007,1438.23999,6789.109863
01/02/2007,1445.939941,6851.279785
02/02/2007,1448.390015,6885.759766
05/02/2007,1446.98999,6874.060059
06/02/2007,1448,6875.700195
07/02/2007,1450.02002,6915.560059
08/02/2007,1448.310059,6876.72998
09/02/2007,1438.060059,6911.109863
12/02/2007,1433.369995,6859.450195
13/02/2007,1444.26001,6895.339844
14/02/2007,1455.300049,6961.180176
15/02/2007,1456.810059,6958.620117
16/02/2007,1455.540039,6957.069824
20/02/2007,1459.680054,6982.910156
21/02/2007,1457.630005,6941.660156
22/02/2007,1456.380005,6973.72998
23/02/2007,1451.189941,6992.580078
26/02/2007,1449.369995,7027.589844
27/02/2007,1399.040039,6819.649902
28/02/2007,1406.819946,6715.439941
01/03/2007,1403.170044,6640.240234
02/03/2007,1387.170044,6603.319824
05/03/2007,1374.119995,6534.569824
06/03/2007,1395.410034,6595
07/03/2007,1391.969971,6617.75
08/03/2007,1401.890015,6713.22998
09/03/2007,1402.839966,6716.52002
12/03/2007,1406.599976,6715.490234
13/03/2007,1377.949951,6623.990234
14/03/2007,1387.170044,6447.700195
15/03/2007,1392.280029,6585.470215
16/03/2007,1386.949951,6579.870117
19/03/2007,1402.060059,6671.410156
20/03/2007,1410.939941,6700.290039
21/03/2007,1435.040039,6712.060059
22/03/2007,1434.540039,6856.959961
23/03/2007,1436.109985,6899.060059
26/03/2007,1437.5,6828.819824
27/03/2007,1428.609985,6858.339844
28/03/2007,1417.22998,6816.890137
29/03/2007,1422.530029,6897.080078
30/03/2007,1420.859985,6917.029785
02/04/2007,1424.550049,6937.169922
03/04/2007,1437.77002,7045.560059
04/04/2007,1439.369995,7073.910156
05/04/2007,1443.76001,7099.910156
10/04/2007,1448.390015,7166.669922
11/04/2007,1438.869995,7152.830078
12/04/2007,1447.800049,7142.950195
13/04/2007,1452.849976,7212.069824
16/04/2007,1468.329956,7338.060059
17/04/2007,1471.47998,7348.830078
18/04/2007,1472.5,7282.339844
19/04/2007,1470.72998,7242.72998
20/04/2007,1484.349976,7342.540039
23/04/2007,1480.930054,7335.620117
24/04/2007,1480.410034,7270.319824
25/04/2007,1495.420044,7343.080078
26/04/2007,1494.25,7387.02002
27/04/2007,1494.069946,7378.120117
30/04/2007,1482.369995,7408.870117
02/05/2007,1495.920044,7455.930176
03/05/2007,1502.390015,7476.689941
04/05/2007,1505.619995,7516.759766
07/05/2007,1509.47998,7525.689941
08/05/2007,1507.719971,7442.200195
09/05/2007,1512.579956,7475.990234
10/05/2007,1491.469971,7415.330078
11/05/2007,1505.849976,7479.339844
14/05/2007,1503.150024,7459.609863
15/05/2007,1501.189941,7505.350098
16/05/2007,1514.140015,7481.25
17/05/2007,1512.75,7499.5
18/05/2007,1522.75,7607.540039
21/05/2007,1525.099976,7619.310059
22/05/2007,1524.119995,7659.390137
23/05/2007,1522.280029,7735.879883
24/05/2007,1507.51001,7697.379883
25/05/2007,1515.72998,7739.200195
29/05/2007,1518.109985,7781.040039
30/05/2007,1530.22998,7764.970215
31/05/2007,1530.619995,7883.040039
01/06/2007,1536.339966,7987.850098
04/06/2007,1539.180054,7976.790039
05/06/2007,1530.949951,7919.830078
06/06/2007,1517.380005,7730.049805
07/06/2007,1490.719971,7618.609863
08/06/2007,1507.670044,7590.5
11/06/2007,1509.119995,7706.100098
12/06/2007,1493,7678.259766
13/06/2007,1515.670044,7680.759766
14/06/2007,1522.969971,7849.160156
15/06/2007,1532.910034,8030.640137
18/06/2007,1531.050049,8036.120117
19/06/2007,1533.699951,8033.52002
20/06/2007,1512.839966,8090.490234
21/06/2007,1522.189941,7964.709961
22/06/2007,1502.560059,7949.629883
25/06/2007,1497.73999,7930.609863
26/06/2007,1492.890015,7860.52002
27/06/2007,1506.339966,7801.22998
28/06/2007,1505.709961,7921.359863
29/06/2007,1503.349976,8007.319824
02/07/2007,1519.430054,7958.240234
03/07/2007,1524.869995,8050.680176
05/07/2007,1525.400024,7987.129883
06/07/2007,1530.439941,8048.319824
09/07/2007,1531.849976,8077.390137
10/07/2007,1510.119995,7964.759766
11/07/2007,1518.76001,7898.540039
12/07/2007,1547.699951,8053.430176
13/07/2007,1552.5,8092.77002
16/07/2007,1549.52002,8105.689941
17/07/2007,1549.369995,8038.209961
18/07/2007,1546.170044,7893.609863
19/07/2007,1553.079956,7991.209961
20/07/2007,1534.099976,7874.850098
23/07/2007,1541.569946,7944.209961
24/07/2007,1511.040039,7806.790039
25/07/2007,1518.089966,7692.549805
26/07/2007,1482.660034,7508.959961
27/07/2007,1458.949951,7451.680176
30/07/2007,1473.910034,7456.310059
31/07/2007,1455.27002,7584.140137
01/08/2007,1465.810059,7473.930176
02/08/2007,1472.199951,7534.129883
03/08/2007,1433.060059,7435.669922
06/08/2007,1467.670044,7444.450195
07/08/2007,1476.709961,7513.660156
08/08/2007,1497.48999,7605.939941
09/08/2007,1453.089966,7453.589844
10/08/2007,1453.640015,7343.259766
13/08/2007,1452.920044,7474.330078
14/08/2007,1426.540039,7425.069824
15/08/2007,1406.699951,7445.899902
16/08/2007,1411.27002,7270.069824
17/08/2007,1445.939941,7378.290039
20/08/2007,1445.550049,7407.529785
21/08/2007,1447.119995,7424.75
22/08/2007,1464.069946,7500.47998
23/08/2007,1462.5,7511.959961
24/08/2007,1479.369995,7507.27002
27/08/2007,1466.790039,7485.990234
28/08/2007,1432.359985,7430.240234
29/08/2007,1463.76001,7439.180176
30/08/2007,1457.640015,7519.939941
31/08/2007,1473.98999,7638.169922
04/09/2007,1489.420044,7721.77002
05/09/2007,1472.290039,7588.029785
06/09/2007,1478.550049,7621.720215
07/09/2007,1453.550049,7436.629883
10/09/2007,1451.699951,7375.439941
11/09/2007,1471.48999,7457.899902
12/09/2007,1471.560059,7472.990234
13/09/2007,1483.949951,7535.970215
14/09/2007,1484.25,7497.740234
17/09/2007,1476.650024,7479.850098
18/09/2007,1519.780029,7575.209961
19/09/2007,1529.030029,7750.839844
20/09/2007,1518.75,7735.089844
21/09/2007,1525.75,7794.430176
24/09/2007,1517.72998,7787.919922
25/09/2007,1517.209961,7769.439941
26/09/2007,1525.420044,7804.149902
27/09/2007,1531.380005,7853.790039
28/09/2007,1526.75,7861.509766
01/10/2007,1547.040039,7922.419922
02/10/2007,1546.630005,7946.790039
03/10/2007,1539.589966,7955.299805
04/10/2007,1542.839966,7944.990234
05/10/2007,1557.589966,8002.180176
08/10/2007,1552.579956,7974.370117
09/10/2007,1565.150024,7980.439941
10/10/2007,1562.469971,7986.569824
11/10/2007,1554.410034,8033.689941
12/10/2007,1561.800049,8041.259766
15/10/2007,1548.709961,7969.470215
16/10/2007,1538.530029,7962.640137
17/10/2007,1541.23999,7985.410156
18/10/2007,1540.079956,7921.399902
19/10/2007,1500.630005,7884.120117
22/10/2007,1506.329956,7794.939941
23/10/2007,1519.589966,7842.790039
24/10/2007,1515.880005,7828.959961
25/10/2007,1514.400024,7932.439941
26/10/2007,1535.280029,7949.169922
29/10/2007,1540.97998,8009.669922
30/10/2007,1531.02002,7977.939941
31/10/2007,1549.380005,8019.220215
01/11/2007,1508.439941,7880.850098
02/11/2007,1509.650024,7849.490234
05/11/2007,1502.170044,7807.549805
06/11/2007,1520.27002,7827.189941
07/11/2007,1475.619995,7799.620117
08/11/2007,1474.77002,7819.470215
09/11/2007,1453.699951,7812.399902
12/11/2007,1439.180054,7806.839844
13/11/2007,1481.050049,7777.560059
14/11/2007,1470.579956,7783.109863
15/11/2007,1451.150024,7667.029785
16/11/2007,1458.73999,7612.259766
19/11/2007,1433.27002,7511.970215
20/11/2007,1439.699951,7630.310059
21/11/2007,1416.77002,7518.419922
23/11/2007,1440.699951,7608.959961
26/11/2007,1407.219971,7567.359863
27/11/2007,1428.22998,7531.350098
28/11/2007,1469.02002,7723.660156
29/11/2007,1469.719971,7765.189941
30/11/2007,1481.140015,7870.52002
03/12/2007,1472.420044,7837.259766
04/12/2007,1462.790039,7808.939941
05/12/2007,1485.01001,7944.77002
06/12/2007,1507.339966,7940.580078
07/12/2007,1504.660034,7994.069824
10/12/2007,1515.959961,8033.359863
11/12/2007,1477.650024,8009.419922
12/12/2007,1486.589966,8076.120117
13/12/2007,1488.410034,7928.310059
14/12/2007,1467.949951,7948.359863
17/12/2007,1445.900024,7825.439941
18/12/2007,1454.97998,7850.740234
19/12/2007,1453,7837.319824
20/12/2007,1460.119995,7869.189941
21/12/2007,1484.459961,8002.669922
27/12/2007,1476.27002,8038.600098
28/12/2007,1478.48999,8067.319824
02/01/2008,1447.160034,7949.109863
03/01/2008,1447.160034,7908.410156
04/01/2008,1411.630005,7808.689941
07/01/2008,1416.180054,7817.169922
08/01/2008,1390.189941,7849.990234
09/01/2008,1409.130005,7782.709961
10/01/2008,1420.329956,7713.089844
11/01/2008,1401.02002,7717.950195
14/01/2008,1416.25,7732.02002
15/01/2008,1380.949951,7566.379883
16/01/2008,1373.199951,7471.569824
17/01/2008,1333.25,7413.529785
18/01/2008,1325.189941,7314.169922
22/01/2008,1310.5,6769.470215
23/01/2008,1338.599976,6439.209961
24/01/2008,1352.069946,6821.069824
25/01/2008,1330.609985,6816.740234
28/01/2008,1353.959961,6818.850098
29/01/2008,1362.300049,6892.959961
30/01/2008,1355.810059,6875.350098
31/01/2008,1378.550049,6851.75
01/02/2008,1395.420044,6968.669922
04/02/2008,1380.819946,7000.490234
05/02/2008,1336.640015,6765.25
06/02/2008,1326.449951,6847.509766
07/02/2008,1336.910034,6733.720215
08/02/2008,1331.290039,6767.279785
11/02/2008,1339.130005,6743.540039
12/02/2008,1348.859985,6967.839844
13/02/2008,1367.209961,6973.669922
14/02/2008,1348.859985,6962.279785
15/02/2008,1349.98999,6832.430176
19/02/2008,1348.780029,7002.290039
20/02/2008,1360.030029,6899.680176
21/02/2008,1342.530029,6904.850098
22/02/2008,1353.109985,6806.290039
25/02/2008,1371.800049,6882.560059
26/02/2008,1381.290039,6985.970215
27/02/2008,1380.02002,6997.850098
28/02/2008,1367.680054,6862.52002
29/02/2008,1330.630005,6748.129883
03/03/2008,1331.339966,6689.950195
04/03/2008,1326.75,6545.040039
05/03/2008,1333.699951,6683.709961
06/03/2008,1304.339966,6591.310059
07/03/2008,1293.369995,6513.990234
10/03/2008,1273.369995,6448.080078
11/03/2008,1320.650024,6524.569824
12/03/2008,1308.77002,6599.370117
13/03/2008,1315.47998,6500.560059
14/03/2008,1288.140015,6451.899902
17/03/2008,1276.599976,6182.299805
18/03/2008,1330.73999,6393.390137
19/03/2008,1298.420044,6361.220215
20/03/2008,1329.51001,6319.990234
25/03/2008,1352.98999,6524.709961
26/03/2008,1341.130005,6489.259766
27/03/2008,1325.76001,6578.060059
28/03/2008,1315.219971,6559.899902
31/03/2008,1322.699951,6534.970215
01/04/2008,1370.180054,6720.330078
02/04/2008,1367.530029,6777.439941
03/04/2008,1369.310059,6741.720215
04/04/2008,1370.400024,6763.390137
07/04/2008,1372.540039,6821.029785
08/04/2008,1365.540039,6771.97998
09/04/2008,1354.48999,6721.359863
10/04/2008,1360.550049,6704.319824
11/04/2008,1332.829956,6603.569824
14/04/2008,1328.319946,6554.490234
15/04/2008,1334.430054,6585.049805
16/04/2008,1364.709961,6702.839844
17/04/2008,1365.560059,6681.810059
18/04/2008,1390.329956,6843.080078
21/04/2008,1388.170044,6786.549805
22/04/2008,1375.939941,6728.299805
23/04/2008,1379.930054,6795.029785
24/04/2008,1388.819946,6821.319824
25/04/2008,1397.839966,6896.580078
28/04/2008,1396.369995,6925.330078
29/04/2008,1390.939941,6885.339844
30/04/2008,1385.589966,6948.819824
02/05/2008,1413.900024,7043.22998
05/05/2008,1407.48999,7052.080078
06/05/2008,1418.26001,7017.100098
07/05/2008,1392.569946,7076.25
08/05/2008,1397.680054,7071.899902
09/05/2008,1388.280029,7003.169922
12/05/2008,1403.579956,7035.950195
13/05/2008,1403.040039,7060.189941
14/05/2008,1408.660034,7083.240234
15/05/2008,1423.569946,7081.049805
16/05/2008,1425.349976,7156.549805
19/05/2008,1426.630005,7225.939941
20/05/2008,1413.400024,7118.5
21/05/2008,1390.709961,7040.830078
22/05/2008,1394.349976,7070.330078
23/05/2008,1375.930054,6944.049805
27/05/2008,1385.349976,6958.660156
28/05/2008,1390.839966,7033.839844
29/05/2008,1398.26001,7055.029785
30/05/2008,1400.380005,7096.790039
02/06/2008,1385.670044,7008.77002
03/06/2008,1377.650024,7019.129883
04/06/2008,1377.199951,6965.430176
05/06/2008,1404.050049,6941.830078
06/06/2008,1360.680054,6803.810059
09/06/2008,1361.76001,6815.629883
10/06/2008,1358.439941,6771.100098
11/06/2008,1335.48999,6650.259766
12/06/2008,1339.869995,6714.52002
13/06/2008,1360.030029,6765.319824
16/06/2008,1360.140015,6729.879883
17/06/2008,1350.930054,6796.160156
18/06/2008,1337.810059,6728.910156
19/06/2008,1342.829956,6721.169922
20/06/2008,1317.930054,6578.439941
23/06/2008,1318,6589.459961
24/06/2008,1314.290039,6536.060059
25/06/2008,1321.969971,6617.839844
26/06/2008,1283.150024,6459.600098
27/06/2008,1278.380005,6421.910156
30/06/2008,1280,6418.319824
01/07/2008,1284.910034,6315.939941
02/07/2008,1261.52002,6305.419922
03/07/2008,1262.900024,6353.740234
07/07/2008,1252.310059,6395.75
08/07/2008,1273.699951,6304.410156
09/07/2008,1244.689941,6386.459961
10/07/2008,1253.390015,6305
11/07/2008,1239.48999,6153.299805
14/07/2008,1228.300049,6200.25
15/07/2008,1214.910034,6081.700195
16/07/2008,1245.359985,6155.370117
17/07/2008,1260.319946,6271.27002
18/07/2008,1260.680054,6382.649902
21/07/2008,1260,6424.839844
22/07/2008,1277,6442.790039
23/07/2008,1282.189941,6536.089844
24/07/2008,1252.540039,6440.700195
25/07/2008,1257.76001,6436.709961
28/07/2008,1234.369995,6351.149902
29/07/2008,1263.199951,6398.799805
30/07/2008,1284.26001,6460.120117
31/07/2008,1267.380005,6479.560059
01/08/2008,1260.310059,6396.459961
04/08/2008,1249.01001,6349.810059
05/08/2008,1284.880005,6518.700195
06/08/2008,1289.189941,6561.390137
07/08/2008,1266.069946,6543.490234
08/08/2008,1296.319946,6561.649902
11/08/2008,1305.319946,6609.629883
12/08/2008,1289.589966,6585.870117
13/08/2008,1285.829956,6422.189941
14/08/2008,1292.930054,6442.209961
15/08/2008,1298.199951,6446.02002
18/08/2008,1278.599976,6432.879883
19/08/2008,1266.689941,6282.430176
20/08/2008,1274.540039,6317.799805
21/08/2008,1277.719971,6236.959961
22/08/2008,1292.199951,6342.419922
25/08/2008,1266.839966,6296.950195
26/08/2008,1271.51001,6340.52002
27/08/2008,1281.660034,6321.029785
28/08/2008,1300.680054,6420.540039
29/08/2008,1282.829956,6422.299805
02/09/2008,1277.579956,6518.470215
03/09/2008,1274.97998,6467.490234
04/09/2008,1236.829956,6279.569824
05/09/2008,1242.310059,6127.439941
08/09/2008,1267.790039,6263.740234
09/09/2008,1224.51001,6233.410156
10/09/2008,1232.040039,6210.319824
11/09/2008,1249.050049,6178.899902
12/09/2008,1251.699951,6234.890137
15/09/2008,1192.699951,6064.160156
16/09/2008,1213.599976,5965.169922
17/09/2008,1156.390015,5860.97998
18/09/2008,1206.51001,5863.419922
19/09/2008,1255.079956,6189.529785
22/09/2008,1207.089966,6107.75
23/09/2008,1188.219971,6068.529785
24/09/2008,1185.869995,6052.870117
25/09/2008,1209.180054,6173.029785
26/09/2008,1213.27002,6063.5
29/09/2008,1106.420044,5807.080078
30/09/2008,1166.359985,5831.02002
01/10/2008,1161.060059,5806.330078
02/10/2008,1114.280029,5660.629883
03/10/2008,1099.22998,5797.029785
06/10/2008,1056.890015,5387.009766
07/10/2008,996.22998,5326.629883
08/10/2008,984.940002,5013.620117
09/10/2008,909.919983,4887
10/10/2008,899.219971,4544.310059
13/10/2008,1003.349976,5062.450195
14/10/2008,998.01001,5199.189941
15/10/2008,907.840027,4861.629883
16/10/2008,946.429993,4622.810059
17/10/2008,940.549988,4781.330078
20/10/2008,985.400024,4835.009766
21/10/2008,955.049988,4784.410156
22/10/2008,896.780029,4571.069824
23/10/2008,908.109985,4519.700195
24/10/2008,876.77002,4295.669922
27/10/2008,848.919983,4334.640137
28/10/2008,940.51001,4823.450195
29/10/2008,930.090027,4808.689941
30/10/2008,954.090027,4869.299805
31/10/2008,968.75,4987.970215
03/11/2008,966.299988,5026.839844
04/11/2008,1005.75,5278.040039
05/11/2008,952.77002,5166.870117
06/11/2008,904.880005,4813.569824
07/11/2008,930.98999,4938.459961
10/11/2008,919.210022,5025.529785
11/11/2008,898.950012,4761.580078
12/11/2008,852.299988,4620.799805
13/11/2008,911.289978,4649.52002
14/11/2008,873.289978,4710.240234
17/11/2008,850.75,4557.27002
18/11/2008,859.119995,4579.470215
19/11/2008,806.580017,4354.089844
20/11/2008,752.440002,4220.200195
21/11/2008,800.030029,4127.410156
24/11/2008,851.809998,4554.330078
25/11/2008,857.390015,4560.419922
26/11/2008,887.679993,4560.5
28/11/2008,896.23999,4669.439941
01/12/2008,816.210022,4394.790039
02/12/2008,848.809998,4531.790039
03/12/2008,870.73999,4567.240234
04/12/2008,845.219971,4564.22998
05/12/2008,876.070007,4381.470215
08/12/2008,909.700012,4715.879883
09/12/2008,888.669983,4779.109863
10/12/2008,899.23999,4804.879883
11/12/2008,873.590027,4767.200195
12/12/2008,879.72998,4663.370117
